,ques_id,question,image_id,answer_type,question_type,gt_answer,pred,acc,beam_scores,expert_route,id
109,2365425,What is the name of this dish?,236542,other,five,"['pancakes', 'pancakes', 'pancakes', 'pancakes', 'pancakes', 'pancakes', 'pancakes', 'pancakes', 'pancakes', 'pancakes']",pancakes,100.0,,,
110,1041195,On what holiday do people traditionally eat this bird?,104119,other,eight,"['thanksgiving', 'thanksgiving', 'thanksgiving', 'thanksgiving', 'thanksgiving', 'thanksgiving', 'thanksgiving', 'thanksgiving', 'thanksgiving', 'thanksgiving']",thanksgiving,100.0,0.01913486048579216,"[0, 0, 0, 0, 1, 0]",14.0
111,2264595,What do these animals generally eat?,226459,other,eight,"['mice', 'mice', 'mice', 'mice', 'insects', 'insects', 'eat leaves', 'eat leaves', 'bugs', 'bugs']",worm,0.0,0.019618099555373192,"[0, 1, 0, 0, 1, 0]",26.0
112,2749575,What could a person use this for?,274957,other,other,"['directions', 'directions', 'directions', 'directions', 'identifying their location', 'identifying their location', 'to tell directions', 'to tell directions', 'direction', 'direction']",direction,60.0,0.03234092518687248,"[1, 1, 0, 1, 0, 0]",12.0
113,1341195,What is a group of these animals called?,134119,other,eight,"['herd', 'herd', 'herd', 'herd', 'herd', 'herd', 'tower', 'tower', 'tower', 'tower']",giraffes,0.0,0.023516466841101646,"[0, 0, 1, 0, 1, 1]",14.0
114,1708525,What toe related phrase is most commonly associated with this sport?,170852,other,four,"['hang 10', 'hang 10', 'hang 10', 'hang 10', 'shoot curl', 'shoot curl', 'toe drag', 'toe drag', 'web foot', 'web foot']",kick,0.0,0.018988173454999924,"[1, 1, 0, 0, 1, 0]",29.0
115,1667045,What is the type of blade being used in this photo?,166704,other,other,"['serrated', 'serrated', 'serrated', 'serrated', 'bread blade', 'bread blade', 'microplane', 'microplane', 'carving knife', 'carving knife']",knife,0.0,0.019939741119742393,"[0, 1, 0, 1, 0, 0]",27.0
116,4100045,Where are fruits like this best found?,410004,other,five,"['south america', 'south america', 'south america', 'south america', 'tropics', 'tropics', 'jungle', 'jungle', 'south', 'south']",south america,100.0,0.021335763856768608,"[0, 1, 0, 1, 0, 0]",9.0
117,639735,How long does this animal usually live?,63973,other,eight,"['10 years', '10 years', '10 years', '10 years', '10 years', '10 years', '20 years', '20 years', '20 years', '20 years']",10 years,100.0,0.02100800909101963,"[0, 0, 1, 0, 1, 1]",10.0
118,979885,People that pledge to give per mile monies for those participating in these types of events are called what?,97988,other,other,"['sponsors', 'sponsors', 'sponsors', 'sponsors', 'volunteer', 'volunteer', 'donators', 'donators', 'charity miles', 'charity miles']",runner,0.0,0.02385004796087742,"[1, 1, 0, 1, 0, 0]",17.0
119,4959965,What retractable appendage could this animal use to destroy the chair?,495996,other,eight,"['claws', 'claws', 'claws', 'claws', 'claw', 'claw', 'claw', 'claw', 'box cutter', 'box cutter']",claw,100.0,0.018543865531682968,"[0, 0, 1, 1, 1, 1]",14.0
120,2980515,What event is this?,298051,other,six,"['concert', 'concert', 'concert', 'concert', 'concert', 'concert', 'concert', 'concert', 'british heart foundation', 'british heart foundation']",concert,100.0,0.02106606960296631,"[1, 1, 0, 1, 0, 0]",11.0
121,2921885,What other item is this company famous for manufacturing?,292188,other,one,"['tractors', 'tractors', 'tractors', 'tractors', 'tractors', 'tractors', 'trucks', 'trucks', 'vehicles', 'vehicles']",camera,0.0,0.01893702708184719,"[1, 1, 0, 1, 0, 0]",18.0
122,5735275,What is the arrow indicating?,573527,other,other,"['1 way', '1 way', '1 way', '1 way', 'oneway', 'oneway', 'turn left', 'turn left', 'direction', 'direction']",one way,100.0,0.04035116732120514,"[1, 1, 0, 1, 0, 0]",21.0
123,5461715,Why would animals do this?,546171,other,eight,"['mating', 'mating', 'procreate', 'procreate', 'reproduce', 'reproduce', 'play', 'play', 'mate', 'mate']",play,60.0,0.02320120669901371,"[0, 0, 1, 0, 1, 1]",22.0
124,3989925,What area of a school might this be?,398992,other,three,"['library', 'library', 'library', 'library', 'library', 'library', 'library', 'library', 'library', 'library']",library,100.0,0.017220675945281982,"[0, 0, 0, 1, 0, 0]",24.0
125,3159865,For how long should the man in this picture continue to brush his teeth?,315986,other,seven,"['5 minutes', '5 minutes', '5 minutes', '5 minutes', '2 minutes', '2 minutes', '30 seconds', '30 seconds', 'years', 'years']",2 minutes,60.0,0.018816456198692322,"[0, 0, 1, 0, 1, 1]",25.0
126,418675,What kind of bird is this?,41867,other,eight,"['myna', 'myna', 'myna', 'myna', 'cardinal', 'cardinal', 'yellowcheek', 'yellowcheek', 'brown', 'brown']",robin,0.0,0.018124980852007866,"[0, 0, 1, 0, 1, 0]",17.0
127,1708495,How would you dress for this setting?,170849,other,other,"['shorts', 'shorts', 'shorts', 'shorts', 'bathing suit', 'bathing suit', 'bikini', 'bikini', 'summer', 'summer']",shorts,100.0,0.02040446363389492,"[1, 0, 1, 0, 1, 1]",30.0
128,1803295,What new company has created competition for this type of transportation?,180329,other,one,"['uber', 'uber', 'uber', 'uber', 'uber', 'uber', 'uber', 'uber', 'uber', 'uber']",uber,100.0,0.019885770976543427,"[1, 1, 0, 1, 0, 0]",4.0
129,5341945,What weather phenomenon most likely happened?,534194,other,ten,"['flood', 'flood', 'flood', 'flood', 'hurricane', 'hurricane', 'hurricane', 'hurricane', 'rain', 'rain']",flood,100.0,0.017853330820798874,"[1, 1, 1, 0, 1, 1]",12.0
130,195795,How many calories is in a food like this?,19579,other,five,"['400', '400', '400', '400', '800', '800', '600', '600', '450', '450']",300,0.0,0.021834123879671097,"[0, 1, 0, 1, 0, 0]",19.0
131,2769645,What single verb can be used to describe the action in this photo?,276964,other,three,"['flush', 'flush', 'flush', 'flush', 'flush', 'flush', 'flushing', 'flushing', 'flushing', 'flushing']",flush,100.0,0.019520234316587448,"[0, 1, 0, 1, 0, 0]",4.0
132,5407405,What kind of park is this picture taken in?,540740,other,seven,"['skatepark', 'skatepark', 'skatepark', 'skatepark', 'skate park', 'skate park', 'skate park', 'skate park', 'skate', 'skate']",skate park,100.0,0.018929479643702507,"[0, 0, 1, 0, 1, 0]",3.0
133,243965,Who is the motorcycle manufacture?,24396,other,one,"['kawasaki', 'kawasaki', 'kawasaki', 'kawasaki', 'harley', 'harley', 'triumph', 'triumph', 'trump', 'trump']",harley davidson,0.0,0.019707098603248596,"[0, 1, 0, 1, 0, 0]",3.0
134,5132835,What kind of shakers are on the table?,513283,other,five,"['salt and pepper', 'salt and pepper', 'salt and pepper', 'salt and pepper', 'salt and pepper', 'salt and pepper', 'salt and pepper', 'salt and pepper', 'seasoning', 'seasoning']",salt,0.0,0.02528504468500614,"[0, 1, 0, 1, 0, 0]",2.0
135,2993555,What low calorie way of cooking the green vegetables involves heating them over hot water?,299355,other,five,"['steaming', 'steaming', 'steaming', 'steaming', 'steaming', 'steaming', 'steaming', 'steaming', 'boilin', 'boilin']",steam,0.0,0.023935820907354355,"[0, 1, 0, 1, 0, 0]",7.0
136,3848225,What kind of serving utensil is used to serve this pizza?,384822,other,five,"['spatula', 'spatula', 'spatula', 'spatula', 'spatula', 'spatula', 'tray', 'tray', 'pan', 'pan']",spatula,100.0,0.02372780442237854,"[0, 1, 0, 1, 0, 0]",21.0
137,5683585,What type of process is occurring here?,568358,other,five,"['making donuts', 'making donuts', 'making donuts', 'making donuts', 'frying', 'frying', 'donut frying', 'donut frying', 'doughnut making', 'doughnut making']",frying,60.0,0.02203809842467308,"[0, 1, 0, 1, 0, 0]",29.0
138,357265,What waterway is this boat on?,35726,other,one,"['canal', 'canal', 'canal', 'canal', 'canal', 'canal', 'venice', 'venice', 'river', 'river']",river,60.0,0.019040238112211227,"[1, 0, 1, 1, 0, 1]",21.0
139,2293835,Is this illegal or legal?,229383,other,other,"['legal', 'legal', 'legal', 'legal', 'legal', 'legal', 'legal', 'legal', 'legal', 'legal']",legal,100.0,0.01713968813419342,"[1, 1, 1, 0, 1, 0]",15.0
140,2542775,Where can i buy flowers like these?,254277,other,eight,"['florist', 'florist', 'florist', 'florist', 'flower shop', 'flower shop', 'store', 'store', 'kroger', 'kroger']",florist,100.0,0.020833617076277733,"[0, 1, 0, 1, 0, 0]",14.0
141,3404725,What do you call the device that keeps boats in place at sea?,340472,other,one,"['anchor', 'anchor', 'anchor', 'anchor', 'anchor', 'anchor', 'anchor', 'anchor', 'locator', 'locator']",anchor,100.0,0.020551076158881187,"[1, 0, 1, 1, 1, 1]",15.0
142,1008115,What kind of bird are they?,100811,other,eight,"['seagulls', 'seagulls', 'seagulls', 'seagulls', 'seagull', 'seagull', 'pelicans', 'pelicans', 'seagul', 'seagul']",seagull,60.0,0.018485238775610924,"[1, 0, 1, 0, 1, 0]",19.0
143,3591265,This man is speaking into a?,359126,other,other,"['microphone', 'microphone', 'microphone', 'microphone', 'microphone', 'microphone', 'room full of democrats', 'room full of democrats', 'g20summit', 'g20summit']",microphone,100.0,0.02339565008878708,"[1, 1, 0, 1, 0, 0]",3.0
144,3064155,What type of clothing are the men wearing?,306415,other,three,"['suits', 'suits', 'suits', 'suits', 'suits', 'suits', 'suits', 'suits', 'suits and ties', 'suits and ties']",suits,100.0,0.02133043296635151,"[1, 0, 0, 0, 0, 0]",22.0
145,584726,What kind of glass is used to make that shower enclosure?,58472,other,three,"['tempered', 'tempered', 'tempered', 'tempered', 'tempered', 'tempered', 'clear', 'clear', 'paned', 'paned']",clear,60.0,,,
146,4258485,What is brown on the plate?,425848,other,five,"['steak', 'steak', 'steak', 'steak', 'meat', 'meat', 'meat', 'meat', 'potatoes', 'potatoes']",meat,100.0,0.025657666847109795,"[0, 1, 0, 1, 0, 0]",6.0
147,586905,What type of music is this child playing?,58690,other,seven,"['piano', 'piano', 'piano', 'piano', 'piano', 'piano', 'classical', 'classical', 'clasical', 'clasical']",classical,60.0,0.017661184072494507,"[0, 1, 0, 1, 0, 0]",15.0
148,1547215,Who invented the headgear worn here?,154721,other,other,"['gottlieb daimler', 'gottlieb daimler', 'gottlieb daimler', 'gottlieb daimler', 'thomas gefferson', 'thomas gefferson', 'military', 'military', 'evil kneivel', 'evil kneivel']",jules verne,0.0,0.019787287339568138,"[0, 1, 0, 1, 0, 0]",5.0
149,1690895,What material are those suits made out of?,169089,other,four,"['neoprene', 'neoprene', 'neoprene', 'neoprene', 'neoprene', 'neoprene', 'polysester', 'polysester', 'rubber', 'rubber']",neoprene,100.0,0.019417963922023773,"[1, 0, 0, 0, 1, 1]",8.0
150,3884225,What sport is this?,388422,other,four,"['rugby', 'rugby', 'rugby', 'rugby', 'rugby', 'rugby', 'footbal', 'footbal', 'football', 'football']",rugby,100.0,0.017571303993463516,"[0, 1, 0, 0, 1, 0]",22.0
151,3832295,What sport is this?,383229,other,four,"['horse racing', 'horse racing', 'horse racing', 'horse racing', 'horse racing', 'horse racing', 'horseracing', 'horseracing', 'racing', 'racing']",horse racing,100.0,0.017765836790204048,"[0, 1, 1, 0, 1, 0]",14.0
152,4246685,What type of person would you call if this happened in your house?,424668,other,seven,"['plumber', 'plumber', 'plumber', 'plumber', 'plumber', 'plumber', 'plumber', 'plumber', 'dirty', 'dirty']",plumber,100.0,0.018592584878206253,"[1, 0, 1, 1, 0, 0]",8.0
153,3817095,Is this the beach or sahara?,381709,other,one,"['sahara', 'sahara', 'sahara', 'sahara', 'sahara', 'sahara', 'beach', 'beach', 'beach', 'beach']",beach,100.0,0.022513723000884056,"[1, 0, 1, 0, 1, 1]",16.0
154,2086495,What type of bread is on this sandwhich?,208649,other,five,"['rye', 'rye', 'rye', 'rye', 'rye', 'rye', 'sourdough', 'sourdough', 'sourdough', 'sourdough']",whole wheat,0.0,0.027374833822250366,"[0, 1, 0, 1, 0, 0]",8.0
155,3955315,What religion does the statue belone to?,395531,other,six,"['buddhism', 'buddhism', 'buddhism', 'buddhism', 'buda', 'buda', 'china', 'china', 'buddhist', 'buddhist']",buddhism,100.0,0.019673483446240425,"[0, 1, 0, 1, 0, 0]",27.0
156,1726865,What type of food is this?,172686,other,five,"['oranges', 'oranges', 'oranges', 'oranges', 'orange', 'orange', 'orange', 'orange', 'fruit', 'fruit']",oranges,100.0,0.024117667227983475,"[0, 1, 0, 1, 0, 0]",7.0
157,4087365,What kind of cat is this and what are some depictions of this breed of cat in fiction?,408736,other,eight,"['siamese', 'siamese', 'siamese', 'siamese', 'siamois', 'siamois', 'siamese 101 dalmations', 'siamese 101 dalmations', 'siamese sly intelligent fearless', 'siamese sly intelligent fearless']",siamese,100.0,0.01955559477210045,"[0, 0, 0, 0, 0, 0]",24.0
158,2816015,In what city is the restaurant the man in the green hat is eating at?,281601,other,five,"['miami', 'miami', 'miami', 'miami', 'hong kong', 'hong kong', 'seattle', 'seattle', 'chicago', 'chicago']",china,0.0,0.01969684287905693,"[0, 1, 0, 1, 0, 0]",20.0
159,5267215,Is this animal a carnivore herbivore or omnivore?,526721,other,eight,"['carnivore', 'carnivore', 'carnivore', 'carnivore', 'carnivore', 'carnivore', 'carnivore', 'carnivore', 'omnivore', 'omnivore']",carnivore,100.0,0.02066594921052456,"[0, 0, 1, 0, 1, 0]",23.0
160,134905,What ingredient is missing from the picture to make a pb and j sandwich?,13490,other,five,"['jelly', 'jelly', 'jelly', 'jelly', 'jelly', 'jelly', 'jelly', 'jelly', 'jelly', 'jelly']",bread,0.0,0.028733551502227783,"[0, 1, 0, 1, 0, 0]",14.0
161,1474155,What is the lighing like?,147415,other,nine,"['dim', 'dim', 'dim', 'dim', 'indoor', 'indoor', 'bright', 'bright', 'dark', 'dark']",dim,100.0,0.01839781366288662,"[0, 0, 0, 1, 0, 0]",6.0
162,307195,What kind of slope is pictured here?,30719,other,four,"['ski', 'ski', 'ski', 'ski', 'ski', 'ski', 'ski', 'ski', 'ski slope', 'ski slope']",ski slope,60.0,0.021246066316962242,"[1, 0, 1, 0, 1, 1]",4.0
163,4086215,What source of energy does this vehicle use?,408621,other,one,"['gasoline', 'gasoline', 'gasoline', 'gasoline', 'gas', 'gas', 'gas', 'gas', 'deisel', 'deisel']",gasoline,100.0,0.020462671294808388,"[1, 1, 0, 1, 1, 0]",12.0
164,2142445,What are the two items that this athlete has in either hand?,214244,other,four,"['ski poles', 'ski poles', 'ski poles', 'ski poles', 'ski poles', 'ski poles', 'poles', 'poles', 'poles', 'poles']",ski poles,100.0,0.017864495515823364,"[1, 0, 0, 0, 1, 1]",11.0
165,5490485,What is the rack on the bus used for?,549048,other,one,"['bikes', 'bikes', 'bikes', 'bikes', 'carry bikes', 'carry bikes', 'luggage', 'luggage', 'bicycles', 'bicycles']",luggage,60.0,0.019665025174617767,"[1, 1, 1, 1, 0, 0]",12.0
166,2947765,What is this woman playing with?,294776,other,four,"['sprinkler', 'sprinkler', 'sprinkler', 'sprinkler', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'ultimate frisbee', 'ultimate frisbee']",frisbee,100.0,0.018863527104258537,"[0, 0, 0, 1, 1, 1]",27.0
167,2966345,How do you make this dish?,296634,other,five,"['cook it', 'cook it', 'cook it', 'cook it', 'bake it', 'bake it', 'saute', 'saute', 'ingrediants', 'ingrediants']",meatball,0.0,0.027721785008907318,"[0, 1, 0, 1, 0, 0]",19.0
168,2122885,What could this guy be doing?,212288,other,one,"['fixing traffic light', 'fixing traffic light', 'fixing traffic light', 'fixing traffic light', 'fixing traffic light', 'fixing traffic light', 'working', 'working', 'fixing stoplight', 'fixing stoplight']",work,0.0,0.018510105088353157,"[1, 1, 0, 1, 1, 0]",30.0
169,2705545,Where were these vegetables grown?,270554,other,five,"['garden', 'garden', 'garden', 'garden', 'garden', 'garden', 'on farm', 'on farm', 'america', 'america']",garden,100.0,0.02486155927181244,"[0, 1, 0, 1, 0, 0]",28.0
170,4974395,The food in the photo contains which healthy vitamins?,497439,other,five,"['calcium', 'calcium', 'calcium', 'calcium', 'c', 'c', 'c d e', 'c d e', 'niacin', 'niacin']",vitamin c,0.0,0.029041772708296776,"[0, 1, 0, 1, 0, 0]",24.0
171,5814515,What topping are on the hotdog?,581451,other,five,"['ketchup and peas', 'ketchup and peas', 'ketchup and peas', 'ketchup and peas', 'ketchup and peas', 'ketchup and peas', 'ketchup', 'ketchup', 'ketchup condiments', 'ketchup condiments']",ketchup and peas,100.0,0.03031015209853649,"[0, 1, 0, 1, 0, 0]",1.0
172,2368845,Which political figure is being referenced on the child's shirt?,236884,other,five,"['clinton', 'clinton', 'clinton', 'clinton', 'obama', 'obama', 'obama', 'obama', 'republican', 'republican']",obama,100.0,0.025104226544499397,"[0, 1, 0, 1, 0, 0]",12.0
173,2261615,What is this fireplace made of?,226161,other,three,"['bricks', 'bricks', 'bricks', 'bricks', 'bricks', 'bricks', 'metal', 'metal', 'brick', 'brick']",brick,60.0,0.02314750663936138,"[1, 0, 1, 1, 0, 0]",7.0
174,310165,The picture on the laptop is called a what?,31016,other,three,"['background', 'background', 'background', 'background', 'wallpaper', 'wallpaper', 'landscape', 'landscape', 'desktop', 'desktop']",screen saver,0.0,0.019933905452489853,"[0, 0, 0, 1, 0, 0]",0.0
175,4720345,How well done is this steak cooked?,472034,other,five,"['medium rare', 'medium rare', 'medium rare', 'medium rare', 'well', 'well', 'well done', 'well done', 'medium well', 'medium well']",medium rare,100.0,0.023709319531917572,"[0, 1, 0, 1, 0, 0]",13.0
176,5817025,What type of bird is this?,581702,other,eight,"['cardinal', 'cardinal', 'cardinal', 'cardinal', 'robin', 'robin', 'robin', 'robin', 'bee eater', 'bee eater']",cardinal,100.0,0.017916833981871605,"[0, 0, 1, 1, 0, 0]",26.0
177,848895,What beverages are pictured in this phot?,84889,other,five,"['juice', 'juice', 'juice', 'juice', 'beer', 'beer', 'beer', 'beer', 'beer or fruit juice', 'beer or fruit juice']",beer,100.0,0.02414371259510517,"[0, 1, 0, 1, 0, 0]",8.0
178,1932615,What kind of sign is this?,193261,other,six,"['political', 'political', 'political', 'political', 'landmark', 'landmark', 'advertisement', 'advertisement', 'parking', 'parking']",traffic,0.0,0.02967589907348156,"[1, 1, 0, 1, 0, 0]",18.0
179,4923495,What continent s is are this bird found on?,492349,other,eight,"['north america', 'north america', 'north america', 'north america', 'north america', 'north america', 'north america', 'north america', 'south america', 'south america']",north america,100.0,0.01693885773420334,"[0, 0, 1, 1, 1, 0]",7.0
