,ques_id,question,image_id,answer_type,question_type,gt_answer,pred,acc
147,586905,What type of music is this child playing?,58690,other,seven,"['piano', 'piano', 'piano', 'piano', 'piano', 'piano', 'classical', 'classical', 'clasical', 'clasical']",classical,60.0
148,1547215,Who invented the headgear worn here?,154721,other,other,"['gottlieb daimler', 'gottlieb daimler', 'gottlieb daimler', 'gottlieb daimler', 'thomas gefferson', 'thomas gefferson', 'military', 'military', 'evil kneivel', 'evil kneivel']",jules verne,0.0
149,1690895,What material are those suits made out of?,169089,other,four,"['neoprene', 'neoprene', 'neoprene', 'neoprene', 'neoprene', 'neoprene', 'polysester', 'polysester', 'rubber', 'rubber']",neoprene,100.0
150,3884225,What sport is this?,388422,other,four,"['rugby', 'rugby', 'rugby', 'rugby', 'rugby', 'rugby', 'footbal', 'footbal', 'football', 'football']",rugby,100.0
151,3832295,What sport is this?,383229,other,four,"['horse racing', 'horse racing', 'horse racing', 'horse racing', 'horse racing', 'horse racing', 'horseracing', 'horseracing', 'racing', 'racing']",horse race,100.0
152,4246685,What type of person would you call if this happened in your house?,424668,other,seven,"['plumber', 'plumber', 'plumber', 'plumber', 'plumber', 'plumber', 'plumber', 'plumber', 'dirty', 'dirty']",plumber,100.0
153,3817095,Is this the beach or sahara?,381709,other,one,"['sahara', 'sahara', 'sahara', 'sahara', 'sahara', 'sahara', 'beach', 'beach', 'beach', 'beach']",neither,0.0
154,2086495,What type of bread is on this sandwhich?,208649,other,five,"['rye', 'rye', 'rye', 'rye', 'rye', 'rye', 'sourdough', 'sourdough', 'sourdough', 'sourdough']",rye,100.0
155,3955315,What religion does the statue belone to?,395531,other,six,"['buddhism', 'buddhism', 'buddhism', 'buddhism', 'buda', 'buda', 'china', 'china', 'buddhist', 'buddhist']",buddhism,100.0
156,1726865,What type of food is this?,172686,other,five,"['oranges', 'oranges', 'oranges', 'oranges', 'orange', 'orange', 'orange', 'orange', 'fruit', 'fruit']",oranges,0.0
157,4087365,What kind of cat is this and what are some depictions of this breed of cat in fiction?,408736,other,eight,"['siamese', 'siamese', 'siamese', 'siamese', 'siamois', 'siamois', 'siamese 101 dalmations', 'siamese 101 dalmations', 'siamese sly intelligent fearless', 'siamese sly intelligent fearless']",siamese,100.0
158,2816015,In what city is the restaurant the man in the green hat is eating at?,281601,other,five,"['miami', 'miami', 'miami', 'miami', 'hong kong', 'hong kong', 'seattle', 'seattle', 'chicago', 'chicago']",china,0.0
159,5267215,Is this animal a carnivore herbivore or omnivore?,526721,other,eight,"['carnivore', 'carnivore', 'carnivore', 'carnivore', 'carnivore', 'carnivore', 'carnivore', 'carnivore', 'omnivore', 'omnivore']",omnivore,60.0
160,134905,What ingredient is missing from the picture to make a pb and j sandwich?,13490,other,five,"['jelly', 'jelly', 'jelly', 'jelly', 'jelly', 'jelly', 'jelly', 'jelly', 'jelly', 'jelly']",bread,0.0
161,1474155,What is the lighing like?,147415,other,nine,"['dim', 'dim', 'dim', 'dim', 'indoor', 'indoor', 'bright', 'bright', 'dark', 'dark']",dim,100.0
162,307195,What kind of slope is pictured here?,30719,other,four,"['ski', 'ski', 'ski', 'ski', 'ski', 'ski', 'ski', 'ski', 'ski slope', 'ski slope']",ski slope,60.0
163,4086215,What source of energy does this vehicle use?,408621,other,one,"['gasoline', 'gasoline', 'gasoline', 'gasoline', 'gas', 'gas', 'gas', 'gas', 'deisel', 'deisel']",gasoline,100.0
164,2142445,What are the two items that this athlete has in either hand?,214244,other,four,"['ski poles', 'ski poles', 'ski poles', 'ski poles', 'ski poles', 'ski poles', 'poles', 'poles', 'poles', 'poles']",pole,100.0
165,5490485,What is the rack on the bus used for?,549048,other,one,"['bikes', 'bikes', 'bikes', 'bikes', 'carry bikes', 'carry bikes', 'luggage', 'luggage', 'bicycles', 'bicycles']",bags,0.0
166,2947765,What is this woman playing with?,294776,other,four,"['sprinkler', 'sprinkler', 'sprinkler', 'sprinkler', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'ultimate frisbee', 'ultimate frisbee']",frisbee,100.0
167,2966345,How do you make this dish?,296634,other,five,"['cook it', 'cook it', 'cook it', 'cook it', 'bake it', 'bake it', 'saute', 'saute', 'ingrediants', 'ingrediants']",bake,0.0
168,2122885,What could this guy be doing?,212288,other,one,"['fixing traffic light', 'fixing traffic light', 'fixing traffic light', 'fixing traffic light', 'fixing traffic light', 'fixing traffic light', 'working', 'working', 'fixing stoplight', 'fixing stoplight']",working,0.0
169,2705545,Where were these vegetables grown?,270554,other,five,"['garden', 'garden', 'garden', 'garden', 'garden', 'garden', 'on farm', 'on farm', 'america', 'america']",farm,0.0
170,4974395,The food in the photo contains which healthy vitamins?,497439,other,five,"['calcium', 'calcium', 'calcium', 'calcium', 'c', 'c', 'c d e', 'c d e', 'niacin', 'niacin']",vitamin c,0.0
171,5814515,What topping are on the hotdog?,581451,other,five,"['ketchup and peas', 'ketchup and peas', 'ketchup and peas', 'ketchup and peas', 'ketchup and peas', 'ketchup and peas', 'ketchup', 'ketchup', 'ketchup condiments', 'ketchup condiments']",ketchup,60.0
172,2368845,Which political figure is being referenced on the child's shirt?,236884,other,five,"['clinton', 'clinton', 'clinton', 'clinton', 'obama', 'obama', 'obama', 'obama', 'republican', 'republican']",obama,100.0
173,2261615,What is this fireplace made of?,226161,other,three,"['bricks', 'bricks', 'bricks', 'bricks', 'bricks', 'bricks', 'metal', 'metal', 'brick', 'brick']",brick,100.0
174,310165,The picture on the laptop is called a what?,31016,other,three,"['background', 'background', 'background', 'background', 'wallpaper', 'wallpaper', 'landscape', 'landscape', 'desktop', 'desktop']",screen saver,0.0
175,4720345,How well done is this steak cooked?,472034,other,five,"['medium rare', 'medium rare', 'medium rare', 'medium rare', 'well', 'well', 'well done', 'well done', 'medium well', 'medium well']",medium,0.0
176,5817025,What type of bird is this?,581702,other,eight,"['cardinal', 'cardinal', 'cardinal', 'cardinal', 'robin', 'robin', 'robin', 'robin', 'bee eater', 'bee eater']",robin,100.0
177,848895,What beverages are pictured in this phot?,84889,other,five,"['juice', 'juice', 'juice', 'juice', 'beer', 'beer', 'beer', 'beer', 'beer or fruit juice', 'beer or fruit juice']",beer,100.0
178,1932615,What kind of sign is this?,193261,other,six,"['political', 'political', 'political', 'political', 'landmark', 'landmark', 'advertisement', 'advertisement', 'parking', 'parking']",street sign,0.0
179,4923495,What continent s is are this bird found on?,492349,other,eight,"['north america', 'north america', 'north america', 'north america', 'north america', 'north america', 'north america', 'north america', 'south america', 'south america']",north america,100.0
180,3130935,What is needed to use this vehicle?,313093,other,one,"['gasoline', 'gasoline', 'gasoline', 'gasoline', 'driver', 'driver', 'cyclist', 'cyclist', 'gas', 'gas']",helmet,0.0
181,675325,What breed are these two dogs?,67532,other,eight,"['chihuahua', 'chihuahua', 'chihuahua', 'chihuahua', 'chihauhau', 'chihauhau', 'boxer and dachschund', 'boxer and dachschund', 'muts', 'muts']",chihuahua,100.0
182,1390725,What base is this guy on?,139072,other,four,"['second', 'second', 'second', 'second', '1st', '1st', 'third', 'third', '2nd', '2nd']",2nd,60.0
183,1115485,What tooth is named after this type of animal?,111548,other,eight,"['canine', 'canine', 'canine', 'canine', 'canine', 'canine', 'cainine', 'cainine', 'k9', 'k9']",canine,100.0
184,1731385,What celestial body controls the movements of the body of water featured in this photo?,173138,other,four,"['moon', 'moon', 'moon', 'moon', 'moon', 'moon', 'moon', 'moon', 'moon', 'moon']",moon,100.0
185,1915856,What are the white lines marked for?,191585,other,seven,"['crosswalk', 'crosswalk', 'crosswalk', 'crosswalk', 'crosswalk', 'crosswalk', 'crosswalk', 'crosswalk', 'crossing', 'crossing']",crosswalk,100.0
186,3670825,How big do these animals get?,367082,other,eight,"['5 feet', '5 feet', '5 feet', '5 feet', '4ft', '4ft', '100 lbs', '100 lbs', '100 pounds', '100 pounds']",large,0.0
187,1452955,What kind of race is this?,145295,other,four,"['marathon', 'marathon', 'marathon', 'marathon', 'marathon', 'marathon', 'marathon', 'marathon', 'skateboarding race', 'skateboarding race']",skateboard,0.0
188,2406055,What might be the weight of this luggage?,240605,other,other,"['30.7 lbs', '30.7 lbs', '30.7 lbs', '30.7 lbs', '10 pounds', '10 pounds', '30.7', '30.7', '30.7lbs', '30.7lbs']",30,0.0
189,2727385,Was the person old or young?,272738,other,other,"['old', 'old', 'old', 'old', 'old', 'old', 'old', 'old', 'young', 'young']",young,60.0
190,1378035,What breed of horse is that?,137803,other,four,"['mustang', 'mustang', 'mustang', 'mustang', 'arabian', 'arabian', 'quarter horse', 'quarter horse', 'horses', 'horses']",arabian,60.0
191,1095325,Is the light ambient or natural?,109532,other,other,"['natural', 'natural', 'natural', 'natural', 'natural', 'natural', 'natural', 'natural', 'natural', 'natural']",natural,100.0
192,4516835,What black veggie is on this pizza?,451683,other,five,"['olives', 'olives', 'olives', 'olives', 'olives', 'olives', 'olives', 'olives', 'olive', 'olive']",onion,0.0
193,4509935,The people in this photo are wearing what outfits which can be considered business formal?,450993,other,other,"['suits', 'suits', 'suits', 'suits', 'suits', 'suits', 'suit', 'suit', 'trousersuits', 'trousersuits']",suit,100.0
194,5431125,What is this bench made out of?,543112,other,other,"['wood and metal', 'wood and metal', 'wood and metal', 'wood and metal', 'wood', 'wood', 'wood', 'wood', 'wood iron', 'wood iron']",metal,0.0
195,5445745,What causes these waves?,544574,other,four,"['tides', 'tides', 'tides', 'tides', 'wind', 'wind', 'wind', 'wind', 'gravity', 'gravity']",wind,100.0
196,2926175,What could make this room brighter?,292617,other,three,"['open curtains', 'open curtains', 'open curtains', 'open curtains', 'sky light', 'sky light', 'lamp', 'lamp', 'turn light on', 'turn light on']",light,0.0
197,4831795,What is the name of that device that's holding the towels?,483179,other,three,"['rack', 'rack', 'rack', 'rack', 'towel rack', 'towel rack', 'towel rack', 'towel rack', 'towel holder', 'towel holder']",dryer,0.0
198,1996815,What small appliance is that stuffed animal inside?,199681,other,other,"['microwave', 'microwave', 'microwave', 'microwave', 'microwave', 'microwave', 'microwave', 'microwave', 'microwave', 'microwave']",microwave,100.0
199,3114655,What sport is this kind of racquet used to play?,311465,other,four,"['badminton', 'badminton', 'badminton', 'badminton', 'tennis', 'tennis', 'tennis', 'tennis', 'this is for tennis', 'this is for tennis']",badminton,100.0
200,3123415,How fast can the vehicle in the foreground go?,312341,other,one,"['60 mph', '60 mph', '60 mph', '60 mph', '50 kmh', '50 kmh', '200 mph', '200 mph', '50 miles per hour', '50 miles per hour']",50 mph,0.0
201,480675,What items are spinning in the background which can be used to control electricity?,48067,other,one,"['wind turbines', 'wind turbines', 'wind turbines', 'wind turbines', 'wind turbine', 'wind turbine', 'wind electricity generator', 'wind electricity generator', 'windmill', 'windmill']",windmill,60.0
202,4642635,What object is synonymous with a rodent in this image?,464263,other,three,"['mouse', 'mouse', 'mouse', 'mouse', 'mouse', 'mouse', 'mouse', 'mouse', 'mouse', 'mouse']",mouse,100.0
203,5007175,When was this item first invented?,500717,other,one,"['1804', '1804', '1804', '1804', '1804', '1804', '1804', '1804', '1800s', '1800s']",1804,100.0
204,4591645,What brand is the black laptop?,459164,other,two,"['acer', 'acer', 'acer', 'acer', 'acer', 'acer', 'acer', 'acer', 'acer', 'acer']",acer,100.0
205,4357425,What type of train is that freight or passenger?,435742,other,one,"['freight', 'freight', 'freight', 'freight', 'freight', 'freight', 'freight', 'freight', 'freight', 'freight']",freight,100.0
206,5747855,What kind of plane is this?,574785,other,one,"['prop', 'prop', 'prop', 'prop', 'prop plane', 'prop plane', 'dual engine', 'dual engine', 'jet', 'jet']",propeller,0.0
207,3896845,What do the triangles on the back of this bus mean?,389684,other,one,"['caution', 'caution', 'caution', 'caution', 'yield', 'yield', 'stop', 'stop', 'slow down and watch out for passengers', 'slow down and watch out for passengers']",stop,60.0
208,5143765,This type of bus can be found in what popular city?,514376,other,one,"['san francisco', 'san francisco', 'san francisco', 'san francisco', 'london', 'london', 'san fransisco', 'san fransisco', 'portland', 'portland']",seattle,0.0
209,799555,What is a common term for the type of roadway the truck is entering?,79955,other,one,"['freeway', 'freeway', 'freeway', 'freeway', 'highway', 'highway', 'exit ramp', 'exit ramp', 'interstate', 'interstate']",freeway,100.0
210,3798425,What is the cartoon character's name who is wearing the red hat?,379842,other,other,"['mario', 'mario', 'mario', 'mario', 'mario', 'mario', 'mario', 'mario', 'mario', 'mario']",mario,100.0
211,433455,What sense is this animal known for?,43345,other,eight,"['smell', 'smell', 'smell', 'smell', 'smell', 'smell', 'smell', 'smell', 'smelling', 'smelling']",smell,100.0
212,5793375,What is in the woman's hand?,579337,other,four,"['racket', 'racket', 'racket', 'racket', 'racket', 'racket', 'racket', 'racket', 'raquet', 'raquet']",tennis racket,0.0
213,5051325,If this chair where outside it might be made from what reed like material?,505132,other,three,"['rattan', 'rattan', 'rattan', 'rattan', 'nylon', 'nylon', 'wicker', 'wicker', 'canvas', 'canvas']",bamboo,0.0
214,1843215,Where does this vehicle stop?,184321,other,one,"['train station', 'train station', 'train station', 'train station', 'train station', 'train station', 'station', 'station', 'station', 'station']",train station,100.0
215,4606215,What causes the staining to occur?,460621,other,seven,"['rust', 'rust', 'rust', 'rust', 'soap scum', 'soap scum', 'limescale', 'limescale', 'hard water', 'hard water']",rust,100.0
216,4670225,What are the benefits of drinking coffee?,467022,other,other,"['energy', 'energy', 'energy', 'energy', 'alertness', 'alertness', 'caffeinne', 'caffeinne', 'caffeine', 'caffeine']",energy,100.0
217,3023885,Is this surfer regular footed or goofy footed?,302388,other,four,"['regular', 'regular', 'regular', 'regular', 'regular', 'regular', 'regular', 'regular', 'regular footed', 'regular footed']",regular,100.0
218,3453855,What is used to stuff those pillows?,345385,other,seven,"['feathers', 'feathers', 'feathers', 'feathers', 'feathers', 'feathers', 'cotton', 'cotton', 'polyester', 'polyester']",cotton,60.0
219,1897825,What are those wide leaved plants next to the bench called?,189782,other,other,"['elephant ears', 'elephant ears', 'hostas', 'hostas', 'palms', 'palms', 'elephant ear', 'elephant ear', 'herbs', 'herbs']",fern,0.0
220,358945,Is this a legal or illegal fire hydrant color?,35894,other,other,"['legal', 'legal', 'legal', 'legal', 'legal', 'legal', 'legal', 'legal', 'legal', 'legal']",legal,100.0
